   1.6100000e+02   3.1088572e-08   1.6100000e+02   2.8382425e-08   1.6100000e+02   2.7089818e-08   1.6100000e+02   5.3102514e-06
   1.6200000e+02   3.1017871e-08   1.6200000e+02   2.8527813e-08   1.6200000e+02   2.7138032e-08   1.6200000e+02   5.3103204e-06
   1.6300000e+02   3.1030304e-08   1.6300000e+02   2.8529907e-08   1.6300000e+02   2.7141439e-08   1.6300000e+02   5.3103136e-06
   1.6400000e+02   3.1005159e-08   1.6400000e+02   2.8504809e-08   1.6400000e+02   2.7125573e-08   1.6400000e+02   5.3103742e-06
   1.6500000e+02   3.1059493e-08   1.6500000e+02   2.8580171e-08   1.6500000e+02   2.7118629e-08   1.6500000e+02   5.3102925e-06
   1.6600000e+02   3.1046902e-08   1.6600000e+02   2.8485434e-08   1.6600000e+02   2.7097197e-08   1.6600000e+02   5.3103686e-06
   1.6700000e+02   3.1116024e-08   1.6700000e+02   2.8551149e-08   1.6700000e+02   2.7151172e-08   1.6700000e+02   5.3103233e-06
   1.6800000e+02   3.1094327e-08   1.6800000e+02   2.8565998e-08   1.6800000e+02   2.7110026e-08   1.6800000e+02   5.3102927e-06
   1.6900000e+02   3.1053368e-08   1.6900000e+02   2.8501843e-08   1.6900000e+02   2.7112744e-08   1.6900000e+02   5.3102848e-06
   1.7000000e+02   3.1086623e-08   1.7000000e+02   2.8468042e-08   1.7000000e+02   2.7115401e-08   1.7000000e+02   5.3103143e-06
   1.7100000e+02   3.1034876e-08   1.7100000e+02   2.8607587e-08   1.7100000e+02   2.7084699e-08   1.7100000e+02   5.3102497e-06
   1.7200000e+02   3.1061971e-08   1.7200000e+02   2.8455448e-08   1.7200000e+02   2.7195279e-08   1.7200000e+02   5.3103639e-06
   1.7300000e+02   3.1105612e-08   1.7300000e+02   2.8557894e-08   1.7300000e+02   2.7073504e-08   1.7300000e+02   5.3103454e-06
   1.7400000e+02   3.1126914e-08   1.7400000e+02   2.8480770e-08   1.7400000e+02   2.7085671e-08   1.7400000e+02   5.3103018e-06
   1.7500000e+02   3.0996436e-08   1.7500000e+02   2.8627401e-08   1.7500000e+02   2.7102535e-08   1.7500000e+02   5.3103336e-06
   1.7600000e+02   3.1032073e-08   1.7600000e+02   2.8519247e-08   1.7600000e+02   2.7219198e-08   1.7600000e+02   5.3103895e-06
   1.7700000e+02   3.1007751e-08   1.7700000e+02   2.8475299e-08   1.7700000e+02   2.7178459e-08   1.7700000e+02   5.3104242e-06
   1.7800000e+02   3.1023658e-08   1.7800000e+02   2.8573931e-08   1.7800000e+02   2.7179020e-08   1.7800000e+02   5.3104101e-06
   1.7900000e+02   3.1081417e-08   1.7900000e+02   2.8509687e-08   1.7900000e+02   2.7168820e-08   1.7900000e+02   5.3103953e-06
   1.8000000e+02   3.1034459e-08   1.8000000e+02   2.8531723e-08   1.8000000e+02   2.7087173e-08   1.8000000e+02   5.3103086e-06
   1.8100000e+02   3.1071549e-08   1.8100000e+02   2.8589788e-08   1.8100000e+02   2.7169964e-08   1.8100000e+02   5.3103592e-06
   1.8200000e+02   3.1071252e-08   1.8200000e+02   2.8538242e-08   1.8200000e+02   2.7166715e-08   1.8200000e+02   5.3103156e-06
   1.8300000e+02   3.1068430e-08   1.8300000e+02   2.8526660e-08   1.8300000e+02   2.7106630e-08   1.8300000e+02   5.3104361e-06
   1.8400000e+02   3.1085383e-08   1.8400000e+02   2.8489300e-08   1.8400000e+02   2.7154918e-08   1.8400000e+02   5.3103950e-06
   1.8500000e+02   3.1075052e-08   1.8500000e+02   2.8624495e-08   1.8500000e+02   2.7135320e-08   1.8500000e+02   5.3103673e-06
   1.8600000e+02   3.1091281e-08   1.8600000e+02   2.8601747e-08   1.8600000e+02   2.7144335e-08   1.8600000e+02   5.3103370e-06
   1.8700000e+02   3.1091668e-08   1.8700000e+02   2.8496769e-08   1.8700000e+02   2.7141292e-08   1.8700000e+02   5.3103113e-06
   1.8800000e+02   3.1073117e-08   1.8800000e+02   2.8498107e-08   1.8800000e+02   2.7107166e-08   1.8800000e+02   5.3103109e-06
   1.8900000e+02   3.0995423e-08   1.8900000e+02   2.8572346e-08   1.8900000e+02   2.7162455e-08   1.8900000e+02   5.3103499e-06
   1.9000000e+02   3.1069572e-08   1.9000000e+02   2.8500715e-08   1.9000000e+02   2.7157609e-08   1.9000000e+02   5.3103852e-06
